post,longitude,latitude
29950,-92.0881,16.9054
29950,-91.7333,16.9381
29950,-92.0835,16.9123
29950,-92.0936,16.9116
29950,-91.6681,16.9444
29950,-91.7164,17.1303
29950,-91.8689,16.9472
29950,-92.0568,16.9199
29950,-92.0841,16.9067
29950,-92.0789,16.9078
29950,-92.0745,16.8488
29950,-92.0572,16.8883
29950,-92.1136,16.9061
29950,-91.7736,16.9583
29950,-92.0489,16.9019
29950,-92.0858,16.8889
29950,-92.1015,16.8943
29950,-92.2734,16.8868
29950,-92.0141,16.9063
29950,-92.1069,16.7831
29950,-91.8172,16.9492
29950,-92.0853,16.8897
29950,-92.1079,16.9055
29950,-91.6542,16.8958
29950,-92.0803,16.9112
29950,-92.1625,16.9694
29950,-91.9794,16.8278
29950,-92.089,16.9128
29950,-91.8083,16.9381
29950,-92.0725,16.8969
29950,-92.0948,16.8898
29950,-92.0814,16.9197
29950,-91.9711,16.8717
29950,-92.0883,16.8406
29950,-91.9005,16.9572
29950,-92.0953,16.8886
29950,-92.0803,16.8861
29950,-92.0797,16.9161
29950,-92.0937,16.9064
29950,-92.0836,16.8989
29950,-91.9856,16.8522
29950,-91.3376,16.7021
29950,-92.0794,16.8442
29952,-91.6619,16.9479
29952,-91.7233,16.7178
29952,-91.5939,16.9144
29952,-91.6306,16.7569
29952,-91.5952,17.0214
29952,-91.626,17.0778
29952,-91.6944,17.0722
29952,-91.8881,16.9372
29952,-91.6461,16.7658
29952,-91.6953,16.835
29952,-91.6983,17.1239
29952,-91.4,16.9833
29952,-91.5797,16.9758
29952,-91.7481,16.9692
29952,-91.6292,17.1919
29952,-91.2972,16.9414
29952,-91.6006,17.1616
29952,-91.6329,16.9202
29952,-91.6272,16.8995
29952,-91.7358,17.1449
29952,-91.5599,16.8629
29952,-91.7167,16.8333
29952,-91.5903,16.9411
29952,-91.8225,16.9969
29952,-91.8053,16.9494
29952,-91.6631,16.7742
29952,-91.8767,16.9717
29952,-91.7278,16.9917
29952,-91.5233,16.8222
29952,-91.4695,16.9316
29952,-91.7229,17.1328
29952,-91.9005,16.9572
29952,-91.4779,16.7957
29952,-91.9431,16.9108
29952,-91.3376,16.7021
29217,-81.0348,34.0007
29217,-92.5901,16.6783
29217,-92.5817,16.675
29217,-92.6531,16.7603
29150,-80.3542,33.9137
29150,-93.0989,16.6303
29150,-93.1344,16.6358
29150,-93.1363,16.5855
29150,-93.0687,16.6064
29150,-93.0925,16.6408
29150,-93.1002,16.6381
30409,-93.8674,16.7129
30409,-93.7472,16.6806
30409,-93.7844,16.6644
30409,-93.7443,16.6593
30409,-93.7669,16.6653
30409,-93.7444,16.6806
30409,-93.7444,16.6736
30409,-93.7622,16.6772
30409,-93.8553,16.5367
30409,-93.7428,16.6697
30409,-93.7453,16.6667
30409,-93.7292,16.6681
30409,-93.7706,16.5689
30409,-93.8128,16.7297
30409,-93.7483,16.6617
30409,-93.8053,16.6028
30407,-93.8028,16.5947
30407,-93.7219,16.6344
30407,-93.7397,16.6622
30407,-93.8764,16.7386
30407,-93.6917,16.6917
30407,-93.7292,16.6681
30407,-93.8317,16.5492
30407,-93.6941,16.6927
30407,-93.8047,16.7278
30407,-93.7101,16.6648
30407,-93.9797,16.5328
30407,-93.7286,16.6672
30407,-93.7008,16.6897
30407,-93.7317,16.7792
30407,-93.8553,16.5367
30407,-93.8156,16.9208
30407,-93.705,16.6406
30407,-94.0494,16.5211
30407,-93.843,16.68
30407,-93.6714,16.7811
30407,-93.7254,16.6447
30407,-93.7272,16.6606
30407,-93.7528,16.6531
30407,-93.7125,16.6358
30407,-93.7156,16.6694
30407,-93.695,16.6911
30407,-93.7567,16.8725
30407,-93.7386,16.6589
30407,-93.7539,16.6539
30407,-93.8497,16.6878
30407,-93.7,16.6561
30407,-93.75,16.6453
30407,-93.7129,16.8479
30407,-93.7319,16.6639
30407,-93.6903,16.6897
30407,-93.7692,16.6635
30407,-93.7386,16.6631
30407,-93.7036,16.6767
30407,-93.8128,16.7297
30407,-93.7053,16.6603
30407,-93.9806,16.4875
30407,-93.8674,16.7129
30407,-93.7,16.6392
30407,-93.725,16.6681
30407,-93.9361,16.45
30407,-93.7558,16.6508
30407,-93.7417,16.6686
30407,-93.994,16.5106
30407,-93.7464,16.649
30407,-93.6883,16.6908
29250,-80.9708,34.006
29250,-92.6347,16.6875
29290,-80.9708,34.006
29290,-92.6167,16.7167
29290,-92.5901,16.6783
29249,-92.6287,16.7149
29167,-92.9965,16.6372
29167,-93.0135,16.6743
29167,-92.9707,16.598
29167,-93.0264,16.7003
29167,-93.0175,16.6856
29280,-92.5901,16.6783
29280,-92.5871,16.7147
29210,-81.1101,34.0479
29210,-92.6307,16.7241
29210,-92.5901,16.6783
29299,-92.5982,16.7244
29299,-92.5901,16.6783
29299,-92.6067,16.7017
29299,-92.5897,16.7472
29215,-80.9708,34.006
29215,-92.6381,16.7518
29215,-92.6299,16.7537
29215,-92.5901,16.6783
29215,-92.6463,16.75
29216,-81.0348,34.0007
29216,-92.6356,16.7507
29216,-92.5901,16.6783
29300,-92.6719,16.724
29310,-92.5227,16.7478
29310,-92.5901,16.6783
29310,-92.587,16.7456
29246,-92.675,16.7425
29213,-92.5901,16.6783
29213,-92.651,16.7536
29213,-92.6806,16.6792
29160,-81.0933,33.7339
29160,-92.8974,16.3991
29160,-92.8879,16.3596
29160,-92.9814,16.7236
29160,-93.0278,16.6197
29160,-92.971,16.5841
29160,-93.0031,16.596
29160,-92.9707,16.598
29160,-92.9775,16.7281
29160,-93.0064,16.5622
29160,-92.9986,16.4836
29160,-92.9478,16.6764
29160,-92.9972,16.5806
29160,-92.9556,16.6967
29320,-81.9916,34.9572
29320,-92.6608,16.7725
29320,-92.7369,16.8072
29320,-92.5796,16.8331
29320,-92.6435,16.8001
29320,-92.5734,16.8508
29320,-92.7363,16.7819
29320,-92.6942,16.8243
29320,-92.5675,16.7653
29320,-92.6896,16.7842
29320,-92.5528,16.7815
29244,-92.5901,16.6783
29244,-92.672,16.7571
29350,-92.7726,16.7672
29350,-92.7279,16.7522
29350,-92.7336,16.7222
29350,-92.6944,16.7547
29350,-92.7031,16.7567
29350,-92.7413,16.7521
29350,-92.7226,16.7602
29100,-93.1209,16.7119
29100,-93.1057,16.7037
29058,-80.7103,34.6024
29058,-93.1897,16.7084
29058,-93.1373,16.7394
29165,-93.0136,16.7265
29165,-93.0348,16.7169
29165,-93.0347,16.7342
29165,-92.9791,16.5279
29165,-93.0153,16.7492
29165,-92.9717,16.8473
29165,-93.0346,16.7285
29165,-93.0111,16.7389
29165,-93.0164,16.7452
29165,-93.0247,16.7506
29165,-92.9707,16.598
29090,-93.1373,16.7394
29090,-93.0866,16.7171
29090,-93.1026,16.7382
29090,-93.1094,16.7223
29090,-93.0477,16.6907
29066,-93.0581,16.745
29066,-93.1373,16.7394
29066,-93.1958,16.6903
29086,-93.0949,16.7418
29086,-93.1373,16.7394
29080,-80.0988,34.0526
29080,-93.1373,16.7394
29080,-93.1021,16.7402
29080,-93.0959,16.7445
29080,-93.1083,16.7359
29060,-93.1373,16.7394
29060,-93.2206,16.7803
29060,-93.1437,16.7575
29060,-93.115,16.7413
29060,-93.1138,16.7935
29060,-93.1256,16.7147
29000,-93.1373,16.7394
29000,-93.1376,16.7422
29089,-93.0806,16.7451
29089,-93.1373,16.7394
29009,-80.3662,34.4201
29009,-93.1376,16.7422
29040,-80.4665,34.0144
29040,-93.0852,16.7495
29040,-93.1373,16.7394
29019,-93.1462,16.7509
29019,-93.2189,16.7764
29019,-93.1017,16.6819
29019,-93.1181,16.7944
29019,-93.1373,16.7394
29067,-80.5546,34.5578
29067,-93.1373,16.7394
29067,-93.115,16.7591
29140,-93.4161,16.8033
29140,-93.3339,16.7447
29140,-93.4572,16.765
29140,-93.4844,17.0006
29140,-93.4722,17.0264
29140,-93.4164,16.8747
29140,-93.4511,16.9433
29140,-93.4595,16.8732
29140,-93.5175,17.0331
29140,-93.4044,16.7278
29140,-93.7081,17.065
29140,-93.2414,16.6803
29140,-93.5311,17.1011
29140,-93.4281,16.7087
29140,-93.3972,16.9728
29140,-93.7189,17.0769
29140,-93.4922,16.8279
29145,-81.7741,34.2207
29145,-93.4889,16.4769
29145,-93.52,16.765
29145,-93.3538,16.7869
29145,-93.4922,16.8279
29145,-93.4389,16.6231
29145,-93.4811,16.4869
29145,-93.3508,16.5994
30400,-93.8547,16.5092
30400,-93.7125,16.7842
30400,-93.9172,16.6008
30400,-93.8674,16.7129
30400,-93.9082,16.6017
30400,-94.0303,16.5103
30400,-93.7133,16.6856
30400,-93.843,16.68
30400,-94.0494,16.5211
30400,-93.6714,16.7811
30400,-93.9797,16.5328
30400,-93.8937,16.5968
30400,-94.0042,16.4292
30400,-93.9033,16.5597
30400,-94.0419,16.5144
30400,-93.8319,16.6422
30400,-93.7917,16.6833
30400,-94.0461,16.5139
30406,-93.8128,16.7297
30406,-93.6856,16.6944
30406,-93.7483,16.6617
30406,-93.9575,16.5122
30406,-93.9486,16.5411
30406,-93.8553,16.5367
30406,-93.7386,16.7161
30406,-93.843,16.68
30406,-93.6714,16.7811
30406,-93.6744,16.6878
30406,-93.7458,16.7
30406,-93.7978,16.5192
30406,-93.72,16.7058
30406,-93.79,16.6139
30406,-93.6786,16.6889
30406,-93.7044,16.7036
30406,-93.7211,16.7036
30406,-93.6869,16.6933
30406,-93.71,16.7042
30406,-93.7334,16.7064
30406,-93.7319,16.7089
30406,-93.8674,16.7129
30406,-93.7291,16.7086
30406,-93.8217,16.5467
30406,-93.749,16.6716
29050,-93.1646,16.7523
29050,-93.1373,16.7394
29059,-80.4024,33.3276
29059,-93.1438,16.7628
29059,-93.1181,16.7944
29059,-93.1695,16.7312
29059,-93.1373,16.7394
29020,-80.591,34.2696
29020,-93.1373,16.7394
29020,-93.1042,16.6853
29020,-93.1428,16.7254
29020,-93.1813,16.7654
29049,-93.1373,16.7394
29049,-93.1493,16.7791
29049,-93.2189,16.7764
29049,-93.0667,16.7833
29049,-93.1042,16.6853
29064,-93.1373,16.7394
29064,-93.1138,16.7935
29936,-80.9804,32.4807
29936,-91.1844,16.9789
29936,-91.3528,17.0944
29936,-91.4724,17.0841
29936,-91.3222,17.0303
29127,-81.5324,34.1832
29127,-93.1206,16.9319
29010,-80.275,34.2241
29010,-93.2076,16.8715
29010,-93.1373,16.7394
30424,-81.7151,32.5771
30424,-93.8674,16.7129
30424,-93.7392,16.8456
30424,-93.8553,16.5367
30424,-93.7766,16.7154
30424,-93.7689,16.8589
30424,-93.6856,16.6944
30424,-93.7439,16.8508
30424,-93.8678,16.7131
30424,-93.8864,16.78
30424,-93.7617,16.8592
30424,-94.0606,16.5172
30424,-94.0431,16.4714
30424,-93.7303,16.8586
30424,-93.8642,16.5389
30424,-93.9617,16.5819
30424,-93.7139,16.8319
30424,-93.9082,16.6017
30424,-93.74,16.8471
30424,-94.0461,16.5139
30424,-93.8146,16.5484
30424,-93.7083,16.8661
30424,-93.9147,16.7697
30424,-93.7647,16.8742
30424,-93.7433,16.8667
30424,-93.7567,16.8725
30424,-93.7469,16.8997
30424,-94.0461,16.4722
30424,-93.9481,16.5422
30424,-93.75,16.8806
30424,-93.858,16.6969
30424,-93.7129,16.8479
30424,-93.7287,16.8972
30424,-93.8015,16.7553
30424,-93.7742,16.8828
30424,-93.7683,16.8808
30424,-93.9944,16.5017
30424,-93.7787,16.6306
30424,-93.9604,16.6522
30424,-93.7458,16.8556
30424,-93.72,16.8447
30424,-93.7506,16.8589
30424,-93.7231,16.8264
30424,-93.7706,16.5689
30424,-93.7103,16.8564
30424,-93.8103,16.7267
30424,-93.7422,16.8314
30424,-93.7703,16.8825
30424,-93.7286,16.8564
30424,-93.8256,16.6422
30424,-93.7311,16.8283
30424,-93.6797,16.9031
30424,-93.7458,16.7
30424,-93.7342,16.8258
30424,-93.7139,16.85
30424,-93.7197,16.84
30424,-93.7378,16.8919
29940,-80.7192,32.5693
29940,-91.8672,17.0139
29940,-92.2561,17.1603
29940,-92.2729,17.1057
29940,-92.0351,17.1097
29940,-92.0199,17.1158
29940,-91.6833,17.1833
29966,-91.6843,17.3345
29966,-91.6306,17.3847
29966,-91.6658,17.4297
29966,-91.4764,17.2319
29966,-91.477,17.3568
29966,-91.735,17.2715
29966,-91.7817,17.4411
29966,-91.6581,17.3561
29966,-91.814,17.3982
29942,-92.1014,17.2056
29604,-82.4538,34.8497
29604,-93.4194,17.1008
29604,-93.5332,17.1983
29604,-93.8236,17.1539
29604,-93.8119,17.1597
29604,-93.8317,17.1428
29604,-93.8156,17.1967
29604,-93.7768,17.1946
29604,-93.575,17.1708
29604,-93.6189,17.1824
29949,-92.1219,17.2158
29949,-92.1099,17.2532
29949,-92.0897,17.1928
29949,-92.04,17.2425
29949,-92.2133,17.1442
29949,-92.0831,17.2522
29690,-82.4272,35.0039
29690,-93.185,17.3639
29690,-93.1303,17.3411
29690,-93.1614,17.3222
29690,-93.1011,17.3337
86901,-91.4327,17.4612
86901,-91.4273,17.4707
86901,-91.4279,17.482
86901,-91.4212,17.4691
86901,-91.2936,17.4263
86908,-91.4899,17.531
86908,-91.5522,17.5887
86908,-91.4316,17.4761
86908,-91.4913,17.5319
29968,-91.9215,17.411
29968,-91.8867,17.4228
29968,-91.936,17.4693
29968,-91.9681,17.2411
29968,-91.8601,17.4786
29968,-91.9383,17.3944
29968,-91.9319,17.4353
29968,-91.9389,17.3469
29968,-91.8964,17.4706
29968,-91.8764,17.3414
29968,-91.9825,17.5095
29905,-80.6915,32.3281
29905,-91.9828,17.3865
29905,-91.9489,17.3719
29905,-92.0318,17.4105
29905,-91.9586,17.3872
29905,-92.1172,17.4294
29905,-92.0076,17.3632
29905,-91.9836,17.4061
29905,-92.0608,17.3681
29905,-92.1044,17.4456
29905,-92.0792,17.4175
29905,-92.0531,17.3653
29960,-91.8686,17.635
29960,-91.9912,17.5156
29960,-91.9726,17.5096
29960,-91.8686,17.7942
29960,-92.1924,17.5833
29960,-91.9956,17.5165
29960,-91.9945,17.5196
29960,-91.9901,17.5473
29960,-91.9544,17.5075
29960,-92.1972,17.6758
29960,-91.988,17.5434
29960,-91.7789,17.5108
29960,-91.9758,17.505
29960,-91.9844,17.5
29960,-91.9769,17.5472
29960,-91.9807,17.5047
29960,-91.9883,17.4956
29960,-91.8127,17.444
29960,-91.9832,17.4979
29960,-92.1722,17.7106
29960,-91.989,17.5066
29960,-91.9694,17.5066
29960,-91.9748,17.5103
29960,-91.7706,17.5106
29960,-91.4578,17.1856
29960,-92.266,17.6824
29960,-91.9815,17.5094
29960,-92.2208,17.6406
29960,-92.2383,17.6539
29969,-92.1039,17.589
29969,-92.0742,17.5697
29969,-92.1689,17.6969
29969,-92.0686,17.5003
29963,-91.9451,17.6381
29963,-91.9361,17.6203
29963,-91.988,17.5434
29963,-91.9825,17.5095
29963,-91.8356,17.2678
29963,-92.0786,17.6121
29963,-91.9352,17.6296
86813,-92.9729,17.5648
86813,-92.9801,17.592
86813,-92.9765,17.5784
29534,-93.3531,17.6209
29534,-93.3254,17.5936
29534,-93.3809,17.6483
29534,-93.1992,17.5306
86984,-91.7108,17.7156
86984,-91.7264,17.7247
86984,-91.7047,17.711
86984,-91.7014,17.7111
86992,-91.7797,17.7375
86992,-91.6758,17.7052
86992,-91.7723,17.7388
86996,-91.7333,17.75
86996,-91.6758,17.7052
86996,-91.7503,17.7413
86996,-91.7619,17.7386
86996,-91.7558,17.7353
86994,-91.758,17.7401
86994,-91.759,17.7411
86994,-91.7571,17.7391
86994,-91.6758,17.7052
86963,-91.295,17.7532
86963,-91.2972,17.7653
86963,-91.268,17.7207
86963,-91.265,17.7548
86963,-91.2764,17.8189
86963,-91.3081,17.726
86963,-91.2828,17.7211
86963,-91.3362,17.7444
86963,-91.325,17.7642
86963,-91.3017,17.7528
86963,-91.3028,17.75
86963,-91.2819,17.7667
86997,-91.6758,17.7052
86997,-91.767,17.7377
86993,-91.7602,17.7462
86998,-91.6483,17.6622
86998,-91.6758,17.7052
86998,-91.7936,17.7281
86998,-91.7377,17.9235
86998,-91.7402,17.763
86998,-91.7813,17.7383
86930,-91.5281,17.8184
86930,-91.442,17.7938
86930,-91.3116,17.8047
86930,-91.1494,17.6353
86930,-91.4864,17.8783
86930,-91.5367,17.6564
86930,-91.3556,17.8263
86930,-91.5319,17.7946
86930,-91.2123,17.6343
86930,-91.5426,17.8005
86930,-91.4381,18.0614
86930,-91.5397,17.8126
86930,-91.5414,17.8137
86947,-91.5386,17.9678
86947,-91.5564,17.6544
86947,-91.5808,17.9394
86947,-91.5539,18.0044
86947,-91.5478,17.8728
86947,-91.5733,17.9444
86947,-91.6096,18.0593
86947,-91.5761,17.9606
86947,-91.5983,17.9627
86947,-91.564,18.0381
86947,-91.5662,18.0218
86947,-91.5422,17.9442
86947,-91.5464,17.9219
86947,-91.5411,17.9575
86947,-91.4297,17.9006
86947,-91.1773,17.7769
86947,-91.5775,17.9078
86947,-91.5503,17.8803
86947,-91.5322,17.8831
86947,-91.5129,17.9303
86947,-91.4886,17.9381
86947,-91.5631,17.9808
86947,-91.5931,18.0228
86947,-91.6061,17.9386
86947,-91.6058,17.9492
86947,-91.3116,17.8047
86947,-91.5566,17.8728
86947,-91.3833,17.9333
86947,-91.2502,17.9594
86947,-91.4936,17.865
86947,-91.1286,17.8779
86947,-91.555,17.9725
86983,-91.7572,17.885
86983,-91.69,17.8312
86983,-91.7813,17.8589
29980,-92.0587,17.746
29980,-92.026,17.7821
29980,-91.9911,17.8668
29980,-91.9913,17.7869
29980,-92.0124,17.7239
29980,-92.0765,17.787
86850,-92.8127,17.7217
86850,-92.7274,17.7594
86850,-92.7871,17.7636
86850,-92.7388,17.7508
86850,-92.6761,17.7713
96980,-94.1127,17.894
96980,-94.1088,17.9037
96980,-94.1023,17.9043
96980,-94.0923,17.9347
96980,-94.0983,17.9144
96980,-94.1042,17.9026
96980,-94.0886,17.8989
96980,-94.1046,17.9098
96980,-94.095,17.9091
96980,-94.0908,17.9091
96980,-94.1012,17.9067
96980,-94.0978,17.8859
96980,-94.0921,17.8992
96980,-94.0999,17.8937
96980,-94.1015,17.8861
96980,-94.1087,17.8915
96980,-94.1,17.9386
96980,-94.0908,17.9111
96980,-94.0957,17.8809
96980,-94.0846,17.8697
96980,-93.9572,17.5358
96980,-94.1037,17.8974
96980,-94.0914,17.9204
96980,-94.0909,17.9138
96980,-94.0966,17.451
77970,-96.4641,28.8439
77970,-87.8351,18.2712
77000,-88.302,18.5001
77099,-95.5866,29.6709
77099,-88.2889,18.5033
77012,-95.2819,29.7149
77012,-88.3006,18.5074
77965,-88.4801,18.5004
77965,-88.4357,18.4979
77965,-88.3913,18.4955
24640,-81.871,37.1134
24640,-89.3836,18.5058
24640,-89.3944,18.5076
24640,-89.6616,18.4028
24640,-89.389,18.5067
24645,-89.3714,18.1896
24645,-89.2703,18.1714
24645,-89.2414,18.1761
24645,-89.4227,18.1559
24645,-89.3869,18.2231
24645,-89.3783,18.2603
24645,-89.4539,18.2213
24645,-89.4538,18.2296
24645,-89.31,18.2406
24645,-89.4006,18.1175
24645,-89.4144,18.1575
24645,-89.3531,18.1325
24645,-89.6616,18.4028
24333,-80.9117,36.6565
24333,-90.9006,18.1589
24333,-91.0291,18.1471
24333,-90.8561,18.1869
24333,-90.926,18.0778
24333,-90.9536,18.2414
24333,-90.8231,18.2161
24333,-90.8769,18.1564
24333,-91.0011,17.9897
24333,-90.8508,18.1022
24333,-91.0107,18.0184
24333,-90.9978,18.1893
24333,-90.8352,18.1329
24333,-90.8653,18.1887
24333,-90.7986,18.2292
24333,-90.7387,18.294
24333,-91.0467,18.1731
24333,-90.8388,18.1542
24333,-90.8614,18.2033
86095,-92.9204,17.9813
86090,-92.9197,17.9807
86090,-92.9105,17.9824
86090,-92.924,17.9846
86090,-92.9246,17.975
86069,-92.9155,17.9861
86067,-92.9122,17.9911
86070,-92.9277,17.993
86100,-92.9514,17.9837
86100,-92.9479,17.986
86100,-92.9444,17.9882
86108,-92.9562,18.0026
86108,-92.9611,17.9898
86108,-92.9513,18.0154
86030,-110.6729,35.9278
86030,-92.7597,17.8852
86030,-92.9403,17.9992
86030,-92.8602,18.0092
86040,-111.4558,36.9147
86040,-92.9387,18.1368
86040,-92.9343,17.9966
86040,-92.9294,17.9981
86040,-92.8602,18.0092
86126,-92.8602,18.0092
86126,-92.9328,18.0011
86035,-110.9927,35.3365
86035,-92.8602,18.0092
86035,-92.945,17.9987
86035,-92.8746,18.1369
86035,-92.9098,18.0678
86026,-92.9243,18.0297
86150,-92.9931,17.9737
86150,-92.9578,17.9702
86150,-93.0283,17.9772
86590,-93.3741,17.9766
86590,-93.3742,17.9797
86590,-93.3743,17.9829
86530,-93.3693,17.9876
86530,-93.6468,18.1702
86530,-93.3692,17.9863
86530,-93.3691,17.9849
86560,-93.6468,18.1702
86560,-93.3922,17.9969
86690,-93.2392,18.0493
86690,-93.1681,18.0547
86690,-93.2465,18.1349
86690,-93.2207,18.0766
86690,-93.1735,18.0388
96399,-94.1453,18.1391
96399,-94.1127,18.0526
96399,-94.0936,18.0228
96399,-94.1094,18.0661
96399,-94.1291,18.0277
96399,-94.0859,18.0074
86205,-93.0408,18.1789
24643,-89.3289,18.9292
24643,-89.2731,18.4903
24643,-89.3667,18.3083
24643,-89.4435,18.5127
24643,-89.4633,18.5125
24653,-89.9228,18.5406
24653,-90.0281,18.5807
24653,-90.1333,18.6208
86360,-93.2162,18.2552
86340,-112.3977,34.7067
86340,-93.2031,18.2642
70195,-90.0751,29.9546
70195,-94.2046,16.2739
70195,-94.2228,16.2467
70190,-90.0751,29.9546
70190,-94.193,16.3036
70190,-94.2046,16.2739
70190,-94.1898,16.3011
70190,-94.1866,16.2986
70740,-91.4383,30.3879
70740,-95.7553,16.2601
70740,-95.602,16.3993
70100,-94.8221,16.4384
70045,-94.9311,16.3815
70045,-95.1268,16.3985
70045,-95.0342,16.4381
70014,-94.9311,16.3815
70014,-95.0621,16.4996
70014,-95.0189,16.4506
70160,-90.0751,29.9546
70160,-94.3456,16.4742
70160,-94.3567,16.4903
70160,-94.3475,16.4831
70160,-94.3431,16.4894
70160,-94.3411,16.4769
70160,-94.3323,16.4645
70160,-94.3468,16.4828
70710,-91.2613,30.3557
70710,-95.4742,16.5158
70710,-95.4445,16.4403
70805,-91.1481,30.486
70805,-96.6022,16.3628
70805,-96.5647,16.3211
70805,-96.6119,16.3487
70805,-96.6459,16.3484
70805,-96.5189,16.2953
70805,-96.5878,16.3058
70805,-96.5771,16.3267
71706,-97.7988,16.3188
71706,-97.7621,16.3557
71706,-97.743,16.4021
71706,-97.7617,16.3697
41955,-98.4051,16.5229
41955,-98.3898,16.5128
41887,-98.9136,16.5384
70133,-94.6886,16.551
70133,-94.5881,16.5198
70133,-94.6943,16.5599
70115,-90.1005,29.9289
70115,-95.0418,16.6546
70533,-92.0343,29.9522
70533,-96.0287,16.5574
70533,-95.7942,16.6687
70484,-96.097,16.6595
70480,-96.3075,16.6691
70480,-96.3117,16.6639
70480,-96.3096,16.6665
70480,-96.2292,16.6628
70380,-91.2654,29.6977
70380,-95.0887,16.7949
70380,-95.1122,16.7739
70380,-95.0667,16.8097
70380,-95.043,16.7883
70380,-95.0961,16.795
70380,-95.0797,16.8011
70442,-90.339,30.692
70442,-96.4403,16.8032
71586,-96.7551,16.5686
71588,-96.739,16.5805
71390,-97.3379,16.6553
41926,-98.7475,16.5565
41926,-98.7509,16.5575
41926,-98.7543,16.5584
41937,-98.8122,16.5564
41916,-98.5589,16.6358
41916,-98.5652,16.5792
41916,-98.5518,16.6025
41916,-98.5391,16.599
41916,-98.5441,16.596
71510,-96.6716,16.7769
71510,-96.6496,16.8208
71510,-96.6542,16.7877
71510,-96.6848,16.8402
71510,-96.7035,16.7618
71520,-96.6828,16.8014
41905,-98.6337,16.7325
41905,-98.6449,16.7367
41905,-98.6225,16.7283
41770,-98.2406,16.7934
41770,-98.2411,16.7944
41770,-98.1817,16.7561
39893,-99.749,16.7461
39893,-99.6936,16.7188
39893,-99.6339,16.6922
39893,-99.7575,16.7447
39370,-99.7143,16.9573
39370,-99.7904,16.7896
39898,-99.758,16.9326
39898,-99.8212,16.8104
39898,-99.6947,17.0549
39898,-99.7143,16.9573
39890,-99.8352,16.8025
39890,-99.7143,16.9573
70383,-95.0272,16.8314
70383,-95.0231,16.8358
70383,-95.0251,16.8336
70300,-95.0374,16.8728
70300,-95.0339,16.8834
70300,-94.9909,17.1556
70300,-95.0292,16.936
70309,-94.9909,17.1556
70309,-95.0503,17.1383
70309,-95.1453,17.2002
70309,-95.0532,16.8773
70309,-95.0473,16.8868
70477,-96.2583,16.9113
70440,-96.4803,16.8149
70440,-96.3826,16.8647
70440,-96.4227,16.8298
70430,-96.3599,16.9228
70430,-96.3278,16.9042
70430,-96.1909,16.9654
70430,-96.2712,17.0367
70404,-90.4629,30.5046
70404,-96.475,16.9733
70404,-96.4889,16.9781
70404,-96.4959,16.9779
70404,-96.5103,16.9836
70404,-96.5172,16.9811
70404,-96.5044,16.9739
70404,-96.3593,16.8736
70404,-96.4619,16.9775
70404,-96.5019,16.9719
70404,-96.5075,16.9839
70461,-89.729,30.2726
70461,-96.54,17.0158
70412,-96.4173,17.0208
70420,-90.0041,30.4837
70420,-96.5193,17.0298
71506,-96.6949,16.8601
68120,-95.9378,41.2586
68120,-96.7108,16.9653
68120,-96.7241,17.1021
70460,-89.8129,30.2916
70460,-96.5827,17.0087
70450,-90.2769,30.9536
70450,-96.6192,17.0059
70424,-96.5995,17.0162
70424,-96.5958,17.0263
71253,-91.3162,32.9946
71253,-96.6981,17.0217
71253,-96.6918,17.0241
71230,-91.5901,32.2407
71230,-96.7419,17.0129
71230,-96.7528,17.0361
71230,-96.7486,17.019
71230,-96.7352,17.0296
71230,-96.7676,17.0564
71230,-96.7669,17.0283
71100,-97.5497,17.0314
71100,-97.5706,17.0325
71100,-97.5623,16.9868
68297,-96.6357,17.0471
68297,-96.6214,17.0483
68297,-96.6286,17.0477
68297,-96.6343,17.0292
68008,-96.1617,41.5454
68008,-96.7236,17.0654
71240,-92.0365,32.6443
71240,-96.6911,17.065
71240,-96.6808,17.0672
68285,-96.7623,17.1019
68285,-96.718,17.0654
68285,-96.7574,17.0954
68080,-96.7165,17.0673
68080,-96.7241,17.1021
68284,-96.7667,17.0742
68143,-96.7559,17.0729
71222,-92.6579,32.8221
71222,-96.7381,17.0919
71222,-96.7864,17.0882
71222,-96.7781,17.07
68090,-96.7224,17.0945
68090,-96.7241,17.1021
68020,-96.2595,41.9966
68020,-96.7063,17.1034
71113,-93.609,32.6276
71113,-97.7972,16.9925
